999	SISTEMA FINANCIERO
811000000	 12162985116480,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 7205650038273,00	
811200100	 6153875062553,00	
811200101	 5799814614181,00	
811200102	 0154912872432,00	
811200103	 0199147575940,00	
811200104	 0000000000000,00	
811200600	 0100676271811,00	
811200700	 0060526424143,00	
811200800	 0023832282875,00	
811200900	 0023601501522,00	
811201000	 0427886257107,00	
811201100	 0362584960268,00	
811201200	 0052667277994,00	
811300000	 3047381418878,00	
811300100	 0054609764179,00	
811300200	 0119739898455,00	
811300300	 0002490151155,00	
811300400	 2812410669629,00	
811300500	 0012102865190,00	
811300600	 0046028070270,00	
811400000	 1909953659329,00	
811400100	 1199878128867,00	
811400200	 0076667567016,00	
811400300	 0629728516653,00	
811400400	 0000038647929,00	
811400500	 0003640798864,00	
812000000	 5569301579556,00	
812100000	 0000011260118,00	
812100100	 0000011260118,00	
812100200	 0000000000000,00	
812200000	 3186343692558,00	
812200100	 2614255127633,00	
812200101	 2405519879506,00	
812200102	 0078251551485,00	
812200103	 0130483696642,00	
812200104	 0000000000000,00	
812200600	 0057122980414,00	
812200700	 0008346711957,00	
812200800	 0015686289735,00	
812200900	 0000517608746,00	
812201000	 0156738940575,00	
812201100	 0308412468108,00	
812201200	 0025263565390,00	
812300000	 1654722883423,00	
812300100	 0018441265717,00	
812300200	 0048743991216,00	
812300300	 0001616691765,00	
812300400	 1538752769319,00	
812300500	 0030598613330,00	
812300600	 0016569552076,00	
812400000	 0728223743457,00	
812400100	 0470562908777,00	
812400200	 0009679855013,00	
812400300	 0244367075743,00	
812400400	 0000047070500,00	
812400500	 0003566833424,00	
813000000	 0502786119116,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0109828382319,00	
813200100	 0082167569425,00	
813200101	 0078247446980,00	
813200102	 0001850685245,00	
813200103	 0002069437200,00	
813200104	 0000000000000,00	
813200600	 0000723676622,00	
813200700	 0001619784596,00	
813200800	 0000905150393,00	
813200900	 0001957687676,00	
813201000	 0006814605173,00	
813201100	 0009013534003,00	
813201200	 0006626374431,00	
813300000	 0017644130656,00	
813300100	 0000302938673,00	
813300200	 0000386538747,00	
813300300	 0000336474984,00	
813300400	 0014278037807,00	
813300500	 0000131496663,00	
813300600	 0002208643782,00	
813400000	 0375313606141,00	
813400100	 0170384391874,00	
813400200	 0009572627778,00	
813400300	 0193906879043,00	
813400400	 0000001308572,00	
813400500	 0001448398874,00	
814000000	 0079363220049,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0026286539327,00	
814200100	 0019878306647,00	
814200101	 0018728744407,00	
814200102	 0000321864281,00	
814200103	 0000827697959,00	
814200104	 0000000000000,00	
814200600	 0000025793174,00	
814200700	 0000214851292,00	
814200800	 0000053058810,00	
814200900	 0000438058798,00	
814201000	 0001454499801,00	
814201100	 0002125102676,00	
814201200	 0002096868129,00	
814300000	 0009389997202,00	
814300100	 0000417684081,00	
814300200	 0000071584801,00	
814300300	 0000000000000,00	
814300400	 0008645001113,00	
814300500	 0000216521274,00	
814300600	 0000039205933,00	
814400000	 0043686683520,00	
814400100	 0025451224340,00	
814400200	 0001498499148,00	
814400300	 0016573592506,00	
814400400	 0000009910997,00	
814400500	 0000153456529,00	
821000000	 249935470914806,00	
821100000	 1827229116487,00	
821100100	 0029427668558,00	
821100200	 1797801447929,00	
821200000	 138047615838128,00	
821200100	 109751427538348,00	
821200101	 89130360786893,00	
821200102	 8449015718236,00	
821200103	 11697803184152,00	
821200104	 0474247849067,00	
821200600	 10440207614184,00	
821200700	 1139282648400,00	
