999	SISTEMA FINANCIERO
811000000	 13668094220235,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 8010536437437,00	
811200100	 6912265922192,00	
811200101	 6295488640880,00	
811200102	 0375850198105,00	
811200103	 0240927083207,00	
811200104	 0000000000000,00	
811200600	 0094830402264,00	
811200700	 0066579358246,00	
811200800	 0029945685303,00	
811200900	 0025138937566,00	
811201000	 0430487953968,00	
811201100	 0383383027449,00	
811201200	 0067905150449,00	
811300000	 3461052733749,00	
811300100	 0048050835644,00	
811300200	 0127489574548,00	
811300300	 0002482157693,00	
811300400	 3223241097894,00	
811300500	 0014379372798,00	
811300600	 0045409695172,00	
811400000	 2196505049049,00	
811400100	 1435079685996,00	
811400200	 0080450319383,00	
811400300	 0676648523034,00	
811400400	 0000054151566,00	
811400500	 0004272369070,00	
812000000	 6596680332396,00	
812100000	 0000022459045,00	
812100100	 0000022459045,00	
812100200	 0000000000000,00	
812200000	 3789553406235,00	
812200100	 3148771279243,00	
812200101	 2824583619574,00	
812200102	 0155095283481,00	
812200103	 0169092376188,00	
812200104	 0000000000000,00	
812200600	 0069445964775,00	
812200700	 0012065598298,00	
812200800	 0021426361728,00	
812200900	 0001107025383,00	
812201000	 0176020714553,00	
812201100	 0325038966307,00	
812201200	 0035677495948,00	
812300000	 2124735245064,00	
812300100	 0018771081458,00	
812300200	 0065408768555,00	
812300300	 0001634024926,00	
812300400	 1970191011994,00	
812300500	 0047782662983,00	
812300600	 0020947695148,00	
812400000	 0682369222052,00	
812400100	 0503480431985,00	
812400200	 0011354279890,00	
812400300	 0162602076043,00	
812400400	 0000027693240,00	
812400500	 0004904740894,00	
813000000	 2419534732149,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0504999752624,00	
813200100	 0379167234891,00	
813200101	 0350259167535,00	
813200102	 0020108975387,00	
813200103	 0008799091969,00	
813200104	 0000000000000,00	
813200600	 0012789957036,00	
813200700	 0006825428850,00	
813200800	 0005318771572,00	
813200900	 0005258759499,00	
813201000	 0026200627915,00	
813201100	 0045619903506,00	
813201200	 0023819069355,00	
813300000	 0075267033079,00	
813300100	 0001302220938,00	
813300200	 0002893142323,00	
813300300	 0000462612781,00	
813300400	 0063832568654,00	
813300500	 0000414212396,00	
813300600	 0006362275987,00	
813400000	 1839267946446,00	
813400100	 0858574153681,00	
813400200	 0054131602814,00	
813400300	 0918281043442,00	
813400400	 0000047303810,00	
813400500	 0008233842699,00	
814000000	 0425204885283,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0140497380883,00	
814200100	 0106707690022,00	
814200101	 0095670078834,00	
814200102	 0003670604865,00	
814200103	 0007367006323,00	
814200104	 0000000000000,00	
814200600	 0000445727084,00	
814200700	 0001061552671,00	
814200800	 0000436744890,00	
814200900	 0001282366661,00	
814201000	 0010316582517,00	
814201100	 0012164600170,00	
814201200	 0008082116868,00	
814300000	 0055508687257,00	
814300100	 0002318516062,00	
814300200	 0000499998628,00	
814300300	 0000000000000,00	
814300400	 0051838078382,00	
814300500	 0000606284226,00	
814300600	 0000245809959,00	
814400000	 0229198817143,00	
814400100	 0125194186052,00	
814400200	 0007939022438,00	
814400300	 0094789086314,00	
814400400	 0000171035217,00	
814400500	 0001105487122,00	
821000000	 257558392152695,00	
821100000	 2344689928610,00	
821100100	 0221287576888,00	
821100200	 2123402351722,00	
821200000	 141643691108070,00	
821200100	 111390321215166,00	
821200101	 88107663270912,00	
821200102	 9960313793044,00	
821200103	 12781537944082,00	
821200104	 0540806207128,00	
821200600	 11924362514226,00	
821200700	 1047995869155,00	
821200800	 0364602176151,00	
821200900	 3914383173068,00	
821201000	 9519067026519,00	
821201100	 3228568829799,00	
821201200	 0254390303986,00	
821300000	 83441377546907,00	
821300100	 0354376022514,00	
821300200	 6445791526342,00	
821300300	 10303936492082,00	
821300400	 65312227552574,00	
821300500	 0370867587066,00	
821300600	 0654178366329,00	
821400000	 30128633569108,00	
821400100	 16951787165814,00	
821400200	 1059593446801,00	
821400300	 12019083530785,00	
821400400	 0003566677637,00	
821400500	 0094602748071,00	
831000000	 70730286902417,00	
831100000	 3303271676989,00	
831100100	 1443600734991,00	
831100200	 1859670941998,00	
831200000	 1585868856643,00	
831300000	 0006220373698,00	
831500000	 12761382310628,00	
831500100	 9149287834843,00	
831500200	 3612094475785,00	
831600000	 41480115813195,00	
831600100	 5120592536074,00	
831600200	 0968860385945,00	
831600300	 4108725455430,00	
831600400	 31281937435746,00	
831600500	 0000000000000,00	
831700000	 7257624679487,00	
831700100	 5084902007904,00	
831700200	 0368594258590,00	
