999	SISTEMA FINANCIERO
811000000	 9957578340892,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 6089357493385,00	
811200100	 5254944940327,00	
811200101	 4846552547105,00	
811200102	 0241410012027,00	
811200103	 0166982381195,00	
811200104	 0000000000000,00	
811200600	 0054699449078,00	
811200700	 0042419146931,00	
811200800	 0015496458745,00	
811200900	 0008021821932,00	
811201000	 0411887215091,00	
811201100	 0273663466397,00	
811201200	 0028224994884,00	
811300000	 2639356839437,00	
811300100	 0057493350946,00	
811300200	 0129180542667,00	
811300300	 0001984318133,00	
811300400	 2395446632308,00	
811300500	 0010856928418,00	
811300600	 0044395066965,00	
811400000	 1228864008070,00	
811400100	 0909784174503,00	
811400200	 0040974207981,00	
811400300	 0275473814629,00	
811400400	 0000008327552,00	
811400500	 0002623483405,00	
812000000	 4169098894352,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 2659434520811,00	
812200100	 2220201778327,00	
812200101	 2043914737326,00	
812200102	 0097099838545,00	
812200103	 0079187202456,00	
812200104	 0000000000000,00	
812200600	 0040428278029,00	
812200700	 0007122381107,00	
812200800	 0008020355270,00	
812200900	 0008592608663,00	
812201000	 0133921035472,00	
812201100	 0225632146386,00	
812201200	 0015515937557,00	
812300000	 1086424375338,00	
812300100	 0016940522155,00	
812300200	 0035370718437,00	
812300300	 0000768919909,00	
812300400	 0972800373805,00	
812300500	 0049821945010,00	
812300600	 0010721896022,00	
812400000	 0423239998203,00	
812400100	 0317125266246,00	
812400200	 0002990353054,00	
812400300	 0099710992322,00	
812400400	 0000045678897,00	
812400500	 0003367707684,00	
813000000	 0406552631189,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0156934241746,00	
813200100	 0112375855565,00	
813200101	 0094345896914,00	
813200102	 0015567553249,00	
813200103	 0002462405402,00	
813200104	 0000000000000,00	
813200600	 0000590859578,00	
813200700	 0003168926248,00	
813200800	 0002969284075,00	
813200900	 0003282014773,00	
813201000	 0008290833731,00	
813201100	 0017992366105,00	
813201200	 0008264101671,00	
813300000	 0023120424116,00	
813300100	 0000474094306,00	
813300200	 0001036411140,00	
813300300	 0000025990094,00	
813300400	 0018542965780,00	
813300500	 0000372214727,00	
813300600	 0002668748069,00	
813400000	 0226497965327,00	
813400100	 0126860623421,00	
813400200	 0008672824790,00	
813400300	 0089272288196,00	
813400400	 0000017874741,00	
813400500	 0001674354179,00	
814000000	 0127325401586,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0037865472468,00	
814200100	 0027654007798,00	
814200101	 0024333337634,00	
814200102	 0001427128233,00	
814200103	 0001893541931,00	
814200104	 0000000000000,00	
814200600	 0000038265216,00	
814200700	 0000453136373,00	
814200800	 0000140542287,00	
814200900	 0000779008359,00	
814201000	 0003498870787,00	
814201100	 0003072273513,00	
814201200	 0002229368135,00	
814300000	 0015469781309,00	
814300100	 0001120619783,00	
814300200	 0000254313379,00	
814300300	 0000000000000,00	
814300400	 0013534827858,00	
814300500	 0000113625967,00	
814300600	 0000446394322,00	
814400000	 0073990147809,00	
814400100	 0040875352686,00	
814400200	 0002782700104,00	
814400300	 0029963054781,00	
814400400	 0000018484832,00	
814400500	 0000350555406,00	
821000000	 228674238114579,00	
821100000	 1933180742756,00	
821100100	 0000000000000,00	
821100200	 1933180742756,00	
821200000	 128198971715098,00	
821200100	 103908460001412,00	
821200101	 86229617677541,00	
821200102	 7455428600027,00	
821200103	 9890248168555,00	
821200104	 0333165555289,00	
821200600	 8045684692007,00	
821200700	 0836494373224,00	
821200800	 0282358675151,00	
821200900	 3365463623119,00	
821201000	 8800044909303,00	
821201100	 2763141887414,00	
821201200	 0197323553468,00	
821300000	 70527171529433,00	
821300100	 0454914190664,00	
821300200	 4745783115142,00	
821300300	 8886779939280,00	
821300400	 55443245300726,00	
821300500	 0350392467661,00	
821300600	 0646056515960,00	
821400000	 28014914127292,00	
821400100	 16148403072029,00	
821400200	 0825168513753,00	
821400300	 10950174255833,00	
821400400	 0004725335582,00	
821400500	 0086442950095,00	
831000000	 63821409471446,00	
831100000	 2847813894149,00	
831100100	 1191331483741,00	
831100200	 1656482410408,00	
831200000	 2070859045479,00	
831300000	 0011473864043,00	
831500000	 10955096457453,00	
831500100	 8586812281571,00	
831500200	 2368284175882,00	
831600000	 38643975119349,00	
831600100	 4660268611148,00	
831600200	 0848565690003,00	
831600300	 6128551913035,00	
831600400	 27006588905163,00	
831600500	 0000000000000,00	
831700000	 5840499949708,00	
831700100	 3862817482784,00	
831700200	 0344011153943,00	
831700300	 0764389513332,00	
831700400	 0869281799649,00	
831700500	 0000000000000,00	
831800000	 3412153553028,00	
831800100	 1088766540466,00	
831800200	 2323387012562,00	
831900000	 0039537588237,00	
832000000	 15937167339603,00	
832100000	 0799743239107,00	
832100100	 0348719172801,00	
832100200	 0451024066306,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 2876622765228,00	
832500100	 0520537533484,00	
832500200	 0000000000000,00	
832500300	 2356085231744,00	
832700000	 12260801335268,00	
832700100	 9829443764252,00	
832700101	 0006187459633,00	
832700102	 9756705741334,00	
832700103	 0066515482470,00	
832700104	 0000035080815,00	
832700200	 2431357571016,00	
832700201	 0000000000000,00	
832700202	 2431357571016,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 85192988534693,00	
833050000	 9028653732214,00	
833050100	 0176317302801,00	
833050200	 8852336429413,00	
833100000	 37638685232884,00	
833200000	 17804639081784,00	
833300000	 20721010487811,00	
833300100	 19417227157106,00	
833300200	 0000866170563,00	
833300300	 1302917160142,00	
833350000	 0000020387537,00	
833360000	 0000047569728,00	
833370000	 0000000000000,00	
833380000	 0000128345139,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0543498021023,00	
833500100	 0103585734510,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0041391912039,00	
833500500	 0000000000000,00	
833500600	 0398520374474,00	
833500700	 0000000000000,00	
841000000	 13868071705362,00	
841000100	 0309650733443,00	
841000200	 0144000962825,00	
841000300	 0000000000000,00	
841000400	 0171255073252,00	
841000500	 0073417304000,00	
841000600	 13169301585938,00	
841000700	 0000446045904,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0005647945278,00	
843000100	 0000000000000,00	
843000200	 0005647945278,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0020297606775,00	
844200000	 0055484685693,00	
844300000	 0013859894810,00	
844400000	 5504168403568,00	
844400100	 5213985308705,00	
