999	SISTEMA FINANCIERO
811000000	 13054121983225,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 7600981264209,00	
811200100	 6527362194858,00	
811200101	 6102892131499,00	
811200102	 0191173285514,00	
811200103	 0233296777845,00	
811200104	 0000000000000,00	
811200600	 0090041134530,00	
811200700	 0064148412633,00	
811200800	 0027205322098,00	
811200900	 0024372069599,00	
811201000	 0424180852587,00	
811201100	 0380109314357,00	
811201200	 0063561963547,00	
811300000	 3350736126629,00	
811300100	 0054172811244,00	
811300200	 0123712346809,00	
811300300	 0002395937240,00	
811300400	 3110463612893,00	
811300500	 0012777269418,00	
811300600	 0047214149025,00	
811400000	 2102404592387,00	
811400100	 1347020233484,00	
811400200	 0079019229582,00	
811400300	 0672726077083,00	
811400400	 0000018051712,00	
811400500	 0003621000526,00	
812000000	 6015542087264,00	
812100000	 0000021563880,00	
812100100	 0000021563880,00	
812100200	 0000000000000,00	
812200000	 3468584826579,00	
812200100	 2871466207796,00	
812200101	 2611965487977,00	
812200102	 0102697228062,00	
812200103	 0156803491757,00	
812200104	 0000000000000,00	
812200600	 0059352574639,00	
812200700	 0010239308107,00	
812200800	 0018844619463,00	
812200900	 0000624528540,00	
812201000	 0152336550416,00	
812201100	 0322922337325,00	
812201200	 0032798700293,00	
812300000	 1916535063994,00	
812300100	 0018814276216,00	
812300200	 0051979488434,00	
812300300	 0001490951219,00	
812300400	 1782755437497,00	
812300500	 0041851088945,00	
812300600	 0019643821683,00	
812400000	 0630400632811,00	
812400100	 0462931731070,00	
812400200	 0011077937779,00	
812400300	 0152244429986,00	
812400400	 0000015068970,00	
812400500	 0004131465006,00	
813000000	 1589043963396,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0336832194430,00	
813200100	 0249872562792,00	
813200101	 0234659548171,00	
813200102	 0009360653231,00	
813200103	 0005852361390,00	
813200104	 0000000000000,00	
813200600	 0012113914286,00	
813200700	 0004874587235,00	
813200800	 0003547138717,00	
813200900	 0004342414544,00	
813201000	 0017257232424,00	
813201100	 0028111852295,00	
813201200	 0016712492137,00	
813300000	 0050217885659,00	
813300100	 0000857310910,00	
813300200	 0001673750953,00	
813300300	 0000379803838,00	
813300400	 0042649613015,00	
813300500	 0000281496593,00	
813300600	 0004375910350,00	
813400000	 1201993883307,00	
813400100	 0557919594249,00	
813400200	 0033277138748,00	
813400300	 0605571684242,00	
813400400	 0000036661965,00	
813400500	 0005188804103,00	
814000000	 0270653380114,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0086969666438,00	
814200100	 0067202634317,00	
814200101	 0059826943261,00	
814200102	 0002426312845,00	
814200103	 0004949378211,00	
814200104	 0000000000000,00	
814200600	 0000380853280,00	
814200700	 0000741424987,00	
814200800	 0000278393835,00	
814200900	 0000946375419,00	
814201000	 0005709789752,00	
814201100	 0006550287342,00	
814201200	 0005159907506,00	
814300000	 0036071875008,00	
814300100	 0001379705328,00	
814300200	 0000174047783,00	
814300300	 0000000000000,00	
814300400	 0033882193876,00	
814300500	 0000477135028,00	
814300600	 0000158792993,00	
814400000	 0147611838668,00	
814400100	 0081787701932,00	
814400200	 0004986749741,00	
814400300	 0060147928410,00	
814400400	 0000024586458,00	
814400500	 0000664872127,00	
821000000	 251072259163751,00	
821100000	 1818775757661,00	
821100100	 0028508172209,00	
821100200	 1790267585452,00	
821200000	 137022225007897,00	
821200100	 108219613205684,00	
821200101	 86963843892877,00	
821200102	 8694483818322,00	
821200103	 12047686938353,00	
821200104	 0513598556132,00	
821200600	 10738184115800,00	
821200700	 1057580640496,00	
821200800	 0354715261402,00	
821200900	 3880192119089,00	
821201000	 9446271252370,00	
821201100	 3074451824104,00	
821201200	 0251216588952,00	
821300000	 82127306862869,00	
821300100	 0375225522780,00	
821300200	 6046262624473,00	
821300300	 10243632980275,00	
821300400	 64453901387197,00	
821300500	 0333416079010,00	
821300600	 0674868269134,00	
821400000	 30103951535324,00	
821400100	 16551190399460,00	
821400200	 1043013102980,00	
821400300	 12426529786733,00	
821400400	 0003666358931,00	
821400500	 0079551887220,00	
831000000	 67010667691932,00	
831100000	 2955555987234,00	
831100100	 1259428217452,00	
831100200	 1696127769782,00	
831200000	 1450114686199,00	
831300000	 0008305040567,00	
831500000	 12275121927547,00	
831500100	 9066501370613,00	
831500200	 3208620556934,00	
831600000	 39483200100018,00	
831600100	 5030526111839,00	
831600200	 0895476401574,00	
831600300	 4110112799476,00	
831600400	 29447084787129,00	
831600500	 0000000000000,00	
831700000	 6837081504782,00	
831700100	 4702891628775,00	
831700200	 0344665089642,00	
831700300	 0738868127655,00	
831700400	 1050656658710,00	
831700500	 0000000000000,00	
831800000	 3961040178945,00	
831800100	 1744129295778,00	
831800200	 2216910883167,00	
831900000	 0040248266640,00	
832000000	 16895713375134,00	
832100000	 0642543429047,00	
832100100	 0260361113348,00	
832100200	 0382182315699,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 3072691939140,00	
832500100	 0572268882224,00	
832500200	 0001908128747,00	
832500300	 2498514928169,00	
832700000	 13180478006947,00	
832700100	 10251121578548,00	
832700101	 0008465429158,00	
832700102	 10155913657659,00	
832700103	 0086707410916,00	
832700104	 0000035080815,00	
832700200	 2929356428399,00	
832700201	 0000000000000,00	
832700202	 2929356428399,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 100395977681093,00	
833050000	 12499698401971,00	
833050100	 0357491190150,00	
833050200	 12142207211821,00	
833100000	 40400016183318,00	
833200000	 20094991608700,00	
833300000	 27401271487104,00	
833300100	 25955182678798,00	
833300200	 0000866170563,00	
833300300	 1445222637743,00	
833350000	 0000022356465,00	
833360000	 0000044344887,00	
833370000	 0000000000000,00	
833380000	 0000020742212,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0556901869545,00	
833500100	 0049363832753,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0031563890004,00	
833500500	 0156933022850,00	
833500600	 0319041123938,00	
833500700	 0000000000000,00	
841000000	 15899671621406,00	
841000100	 0924575375086,00	
841000200	 0262647879593,00	
